Threshold,Homogenity,Completeness,V-Measure,Mutual Info,Adj. Mut. Inf,Shill,HOM std,COM std,VME std,MI std,AMI std,Shill std
11.6,0.84880386553066156,0.94146477403674178,0.89209072176035353,2.5149469220315446,0.83646205344834801,0.82546974426362851,0.041717654667320504,0.0096891756162608544,0.021298145896321435,0.12956466717729595,0.044146928302464236,0.0035365500701379253
12.1,0.79662072222237346,0.94241839305351649,0.86136876678027363,2.3606046403951093,0.7788231566700734,0.82695536727480479,0.07317656819561362,0.010345147076487909,0.039589015305010758,0.21714863642488513,0.069827278738854234,0.002318145349648621
12.6,0.81250005063175534,0.95498944633301508,0.8767707901963403,2.4071991278764178,0.79953074426367943,0.82546974426362851,0.059694884120226097,0.010936287304531949,0.034685369826757462,0.17836679080672677,0.063192734505127787,0.0035365500701379253
13.1,0.79753131147609202,0.96794111294426166,0.87197027434147623,2.3637401512357639,0.78503619207364372,0.82695536727480479,0.082776748539333506,0.0070779341922604681,0.04923973127057879,0.24936297951540826,0.086723211725123428,0.002318145349648621
13.6,0.7369866010868098,0.97008543353505394,0.8356638015785085,2.1833982568554742,0.72211421553265398,0.82546974426362851,0.071368693453228813,0.010507703152643759,0.045706157425415839,0.21197974807092729,0.074739399313930241,0.0035365500701379253
14.1,0.72041764540282283,0.97260571731622003,0.82500813458107647,2.1402054998288973,0.70518460987865095,0.82463827422073133,0.082290791579072736,0.0095659031638398676,0.050423068433823,0.25379809781253471,0.085725015413494504,0.0034737178496610671
14.6,0.68898233865280734,0.98599818696603969,0.80975193836498727,2.0477913922416708,0.67463954073613563,0.82546494521003155,0.058280257686127976,0.0061174356312973808,0.039443144354266164,0.16256941690793944,0.060165530041104434,0.003030658189025212
15.1,0.63278143530000852,0.97518421121787713,0.7656910263472112,1.8794321830367438,0.616065073307839,0.82463827422073133,0.060950099970914509,0.013713578131239579,0.04118519732636438,0.18558366328892187,0.061916198807398244,0.0034737178496610671
15.6,0.63352581602008673,0.9836992434452746,0.76960302029123673,1.8843080374951047,0.61807361884145906,0.82546494521003155,0.049127693634314268,0.0039931629976325128,0.036146119162262944,0.15404350922935281,0.050181787923176784,0.003030658189025212
16.100000000000001,0.59882285768442411,0.98499329793997004,0.74421806177810534,1.7786488398238718,0.58289177337973519,0.82463827422073133,0.03548177255882845,0.0052487631588129646,0.026925976315364725,0.11287620433929732,0.036318444656910448,0.0034737178496610671
16.600000000000001,0.57378657458027982,0.98711979759534185,0.72479316023614071,1.706223431504069,0.55824108687376284,0.82546494521003155,0.042811339562713227,0.0064022448701109048,0.033380277686066162,0.12934499704618516,0.043449123407382682,0.003030658189025212
17.100000000000001,0.56456994171522579,0.98267427323518819,0.71664142246287221,1.6767940686833875,0.54938289579058786,0.82463827422073133,0.031778242862608747,0.0049083479028430455,0.026228758615040444,0.10000118917628881,0.032350665133201915,0.0034737178496610671
17.600000000000001,0.56030395349224515,0.98466052560101558,0.71394454434687471,1.6665007993352965,0.54487610501323336,0.82546494521003155,0.022580718966199859,0.0016787482837663078,0.018446806075593115,0.078690197047569618,0.022288112124968791,0.003030658189025212
18.100000000000001,0.53295991035446755,0.97625331472911259,0.68897506554498167,1.5824141435771193,0.51909019302999093,0.82463827422073133,0.034609601799031102,0.015733825178732813,0.031727907381030498,0.099291331383706674,0.034367333264378221,0.0034737178496610671
18.600000000000001,0.51405924577013251,0.9872406418422861,0.67544239687394558,1.5283704653077637,0.50032511681276404,0.82546494521003155,0.032503387295668811,0.0047436898602723652,0.028560168834007933,0.094094270474919472,0.031712380183514313,0.003030658189025212
19.100000000000001,0.50143733401906665,0.97640193492579874,0.6619782536411486,1.4889605419973053,0.48854030439164609,0.82463827422073133,0.033737135499200453,0.010167081099986194,0.030473829699844135,0.098985301098867939,0.033898512563709363,0.0034737178496610671
19.600000000000001,0.48288905148034617,0.97092517739962969,0.64453963584399276,1.436167080821896,0.47000622710499157,0.82546494521003155,0.032205128399126537,0.014714832578352245,0.0319063762004533,0.10071758753477171,0.031825933661661698,0.003030658189025212
